"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"UgzH2CsvX8RcQ7TCBx14AaABAg","UC8FuJ0uUEDl_Sfx08h9BZ3Q","Arthia Henry","I don’t understand this comment section 🙃 everyone is saying that Austin was so full of himself and only videoed himself, but he was literally standing RIGHT there with Catherine and was videoing as much he could for us to see....like he said he would in the previous videos. I don’t see anything wrong with what he did, he even put down the camera at one point to just be there with her. Y’all will jump at any opportunity to hate on influencers...",2020-07-21 02:05:38
"UgyFhjr1OQE6QNzrJuV4AaABAg","UCos1jaISoEGMY3zB_F_N9Dg","zz show","He is going to be cute",2020-07-21 01:14:36
"Ugz5UIZiU_BXjZZAavt4AaABAg","UC7gv2O2b_3zagcS73tPhHYA","kendall alexandra","THAT PHYSIC WHO TOLD ALL THE GENDERS AND AMOUNT OF CHILDREN THEY WERE HAVING WAS RIGHTTTT OMG!!!",2020-07-21 00:53:22
"UgzwqFmF3T6L24-oYV54AaABAg","UCQYZMkm88GP1R8NES3cfu-w","Annie Inman","Congrats you guys we love you",2020-07-20 23:49:54
"UgwxXpNXSxP8JF8JM3R4AaABAg","UCZ_rw0-oFkwj8IO-qq6IP2w","Alejandra Gonzalez","Im so happy your having a baby boy!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",2020-07-20 21:32:42
"UgyDyXAcy_I9DRagd3x4AaABAg","UCrEamw786N6mrTd_2PgbSDw","Maria Herrera","💕💕💕💕💕💕💕💕💕💕💕",2020-07-20 20:48:14
"UgydwYkyqqubx-IzFD94AaABAg","UCtBnWfRrI4vb4qTdOxkfuVg","SimplyDanii","awh, not gonna lie.. i miss elle being the only child :(",2020-07-20 19:57:16
"UgweSfIlX1V3liV94mp4AaABAg","UCtBnWfRrI4vb4qTdOxkfuVg","SimplyDanii","O, someone told Catherine she was having 3 kids and the youngest was gonna be a boi ;o",2020-07-20 19:54:45
"Ugx0Ub2yHA2n-x2Mjv94AaABAg","UCCASr4KZDsoO4Q4qx0B74VQ","celnotfound","why would you record your wife giving birth?... i mean yeah it’s something you might want to share with your friends and fans but why? is she okay with it? it’s an intimidate moment and you’re just recording it to show the whole world.. you’re wife is literally crying and you’re just staring at the camera the whole time.

big ups to catherine for giving birth, but i think this whole video concept was a bad idea. your wife is in PAIN and you’re just staring at the camera explaining. you’re a grown man who knows that this isn’t a moment that you shouldn’t record especially bc the fact that your child will be seen worldwide and will be exposed, and in the future, they possibly could not want that. but it’s already shown.",2020-07-20 16:04:17
"UgyhnKuX2V0AzfG-GRN4AaABAg","UC28JMUofClnPH4pqbdjxjpA","Kambex Saviour","Awwwwwww love the talk hahahaha",2020-07-20 13:34:38
"UgysUNtygwnutJsNJ314AaABAg","UC28JMUofClnPH4pqbdjxjpA","Kambex Saviour","Cute I love the baby",2020-07-20 13:32:13
"Ugy64Vi7nW7_lL1L0OB4AaABAg","UC7Rhi4dOEztoO4uD6HsUeJA","rachel molina","You posted this on my birthday",2020-07-20 07:54:54
"UgybnQvgN0bRWKolkTd4AaABAg","UCB5yXTEnldIUkDvnijFOkWw","JAYDEN’s Review","My Bday is June 20 2013!  My mom said I am the best son anyone can have !",2020-07-20 06:51:52
"UgymBOB36qfgaI8R3hR4AaABAg","UCmCRpMI7R-zYqLvnEFuiL0w","John Skosana","I love you",2020-07-20 02:10:38
"Ugzkr4AjySPDmx5kPiR4AaABAg","UCuOqTYWz-EyFXsynkgy9iXA","Jennifer Maurangi","Hello the ace family i love watching your videos everyday and now and you guys are so funny and awesome and amazing and cool to and also both of your daughters so pretty and beauitful and pretty and also your baby boy look so beauitful and handsome just saying okay austin and catherine❤💕💘💖😍👄💋💟🌹🌷🌺❣😘💛",2020-07-19 23:08:02
"UgyfMoq9Zr_WcQ9BHF94AaABAg","UCev5AgbbU5FZWn-ArryHHAw","Tabitha Carrasco","Oh no Austin delivering his son I don't think he is comfortable of doing that Lol 😂😇🙏😊😊😊😂😂😂😂",2020-07-19 16:55:19
"UgzJBlHoz0pv1Bq4hQ54AaABAg","UCev5AgbbU5FZWn-ArryHHAw","Tabitha Carrasco","Catherine is a strong woman 🙏🙏🙏🙏🙏🙏🙏🙏😇😇😇😇😇",2020-07-19 16:54:12
"UgxAIHhLzphEpY1gdrh4AaABAg","UCev5AgbbU5FZWn-ArryHHAw","Tabitha Carrasco","Catherine will always Look Beautiful and Adorable the way she Looks after her pregnancy 🥰😇😇😇💕💕💗😍❣️❣️❣️",2020-07-19 16:53:51
"Ugw6MT3INWIc6kJS-ZF4AaABAg","UCZTIFcroBIuTXzFwfAme8sg","medina Mohmad","SUBSCRlBE ...?",2020-07-19 15:38:05
"UgwsLOlYnpgK84-cbi94AaABAg","UCPjb3WozEgfnAyPj94kKKnw","Qui Ko","how is getting away from her vagina when he is apart of her being pregnant like what",2020-07-19 13:28:14
"UgzQRW_FlILMusa8col4AaABAg","UCizR427sHyRlFGspWdJ6Bjg","Alice Mugo","Congratulations ... Catherine you looked very calm💪strength of a woman",2020-07-19 13:04:43
"UgweiD8vXvocHlVIrOd4AaABAg","UCen7iYAGGtJkY38-sdhcl3A","justina brokum","I like how he put the camera down to get a good look",2020-07-19 11:38:26
"UgwUWSJkS6woxF2ZCKh4AaABAg","UCen7iYAGGtJkY38-sdhcl3A","justina brokum","Austin is the definition of a good man",2020-07-19 11:36:31
"UgyAj6X9ny44BQtbJvZ4AaABAg","UCpXNla-4UVX2375y_vfmltA","Zdopt Girl","A boy? 🤔",2020-07-19 08:58:14
"UgwZLxBke7DPrEx9uFt4AaABAg","UC9syAl7zRQY4fTfcuLGPYDA","Frode Strømme","Ja7",2020-07-19 08:26:43
"UgxtI0Iwl8xACsHxyqV4AaABAg","UCAydMRWO4HIY_jdXkRZIobQ","Ana M",":/ Austin was looking at himself the entire time.",2020-07-19 08:19:39
"Ugx1XPeXmpk4y_yZxI94AaABAg","UCFKdMhQRUAjr9ilX-nWsvKA","M4LIA JUNT1PER","I see nothing wrong with Austin in this video, all I see is him being happy, excited, nervous. Just to let y’all know he was looking at Catherine in the camera. And y’all out here saying “HELP HER” bitch if he can he would’ve the doctors got it, plus he was looking at the camera bc he was scared. He was also saying random shit bc he’s excited. CHILL MOTHERFUCKERS y’all just wanna bring down this beautiful family.",2020-07-19 08:03:28
"UgwkY8dwyckWCbBW7754AaABAg","UCAID6kFKjrA413uTCDoMpKA","Vielllaa","Something this family won’t ever get:Birth control",2020-07-19 04:33:34
"UgxBkztg_1yCn2DpVX54AaABAg","UCLqsg9eiLBL4FQouD2oX8YQ","Lindsay Lopez","The ace family is the best",2020-07-19 01:08:04
"UgyJWNp7SESyNNetwAl4AaABAg","UCRRsrxxHUzjp0rAOUE1WqZA","Karla Sanchez","Yall now need to make a new intro with the new baby in it!!",2020-07-18 23:42:32
"UgzKer0bmqHUwpZpEm54AaABAg","UC0j9Z7SIKRKhoaAK9DqCRVg","PPR Glock","I love the way he's struggling with her while she's giving birth",2020-07-18 23:34:40
"Ugx3MNTwN8pU9mFoNyl4AaABAg","UCYEo3h9DTVzf6uQoqWK0C9g","Sharise Taylor","I love y’all i have been watching your videos since I was 4",2020-07-18 23:33:15
"Ugyq6Hfaq-b0LzqURPB4AaABAg","UCiTXpOtXBBL3c-B3Y-IDj_g","kelly cardenas","Now they have to have another baby so Austin can actually watch lls 🤣🤣",2020-07-18 20:15:55
"UgxxcmR_rPrEGGM29Jd4AaABAg","UCU53SZgF2sJvj5zxLRC7eBw","Adan Iniguez","I omost cryd",2020-07-18 20:15:14
"UgyfXiliKQVt6JAK2-94AaABAg","UCcgDR337jxFK3kgSRwg_55g","Jonathan Reyes","The way she said its only a vagina and a head",2020-07-18 19:03:32
"UgyjPR1z5-ydpHgpYQB4AaABAg","UCtl9HUbz9BlXcrjgKoc8VEA","meya","Shes gonna have a baby next year",2020-07-18 19:01:54
"Ugw430DnCuMuHHRUwI54AaABAg","UCW3n9s-d0qvSZKUlI6LUsJg","maria teresa topacio","Wow! It's a boy, thanks for sharing, a new friend from the PHILIPPINES",2020-07-18 14:04:20
"Ugwzj-u9C4tTkqfQzB94AaABAg","UCRnGDfbh_AUbEWcbfUmikhw","it’s zoe","I can't believe people like this exist.. That poor kid's whole life is being documented. I remember thinking how unrealistic the Truman show movie was when I watched it, but here we are.",2020-07-18 10:42:36
"UgwNvWVmD5lu2Wg1lEN4AaABAg","UCRHvyX7GU6G9FQxkvwcssTg","roberto AlvArez","Pretend they thought it was a boy but it's actually a girl xd",2020-07-18 04:55:57
"UgzejWM_Yxu_O-ftFQF4AaABAg","UC7eVchyo8l_Oe19BVivtZag","Fernanda Alarcon-Garcia","Im go I g to have a baby brother to",2020-07-18 04:28:48
"Ugwh-nYPp9QimS0zwCN4AaABAg","UC7uDKTsY5FMEjjsAOj7ANuA","Bella Troy","Y’all I couldn’t figure out where I know the doctors voice from and it just hit me that she was on dr. Phil",2020-07-18 04:26:30
"Ugz9EL9q004ju4boyIF4AaABAg","UCNLbTJBDtgHhci3CusCYm7Q","Lina Horn","Austin smile omg at the camera at 12:51 while Catherine pushes will never not be the funniest thing ever😂",2020-07-18 02:34:02
"UgxsY4xxef3ZG1oHIhl4AaABAg","UCODWvr7BwgB76m2_HBJK9rg","Keiliana Bruno","aww 😊",2020-07-18 01:40:41
"Ugyxx6V5c_LfrCAqdY14AaABAg","UC7ziINyt4ej5LEORaAf-bpg","Official_avakin Lee","Austin was so happy that he cried but her she was like omg give me my baby I know what happy family there are I wanna be in there family 🥺",2020-07-17 23:28:52
"UgzMk30CWDlkLau1hzx4AaABAg","UCL9BxWuLGtm91vXlmxMBJ4g","Yåzmína B","I didn’t even know she was pregnant... 😳",2020-07-17 22:55:14
"Ugxo0G6lIwog1UPgDqp4AaABAg","UCAk_kox4c3f_tw_P0MfiCcg","Erica Bakal","This is so weird omg. Why didnt he just give the camera to someone else or place it in a table recording the momento so that he could be more suportive to catherine rather than looking to a CAMARA instead of watching his son??? This is just not fine. My opinion, perhaps catherine didnt care.",2020-07-17 22:11:31
"Ugymk9taacs5C9125Bx4AaABAg","UCKz_Ag-Sldtgo8OGvw3GBZw","Namjoonsecretbabymama","That physic got god like powers 😂😂",2020-07-17 21:22:28
"Ugxhlm2Fy33oV09plVt4AaABAg","UC9iOLi0WkMGJNMxtOzq98Xg","Sanaa Amjahad","I just kept smiling during the Flashback Part OMG i am just so happy for them 🥰😘😘😁",2020-07-17 20:59:12
"UgylShI_SaBPZFh6KnN4AaABAg","UCOoMqruP2S1YEJJJpzJ5GKQ","Lisa Rm","ohhh how sweet is the doctor 😍 when Catherine said „I feel so ugly, I wanna wash my face and brush my teeth...“ and the doctor said „you remind me oft my 15 years old.....“ 😍😍🤗",2020-07-17 20:06:11
"UgxJTbOhgIsjjGnY2c14AaABAg","UCOoMqruP2S1YEJJJpzJ5GKQ","Lisa Rm","wow and I‘m here since the beginning 🥰 the first video I saw of you guys was the teddybear prank Austin did on Catherine in the „small“ apartment when Elle was a baby 😋♥️ much love from germany 🌝",2020-07-17 20:03:14
"UgzQ6uyfrahuSTOQiSh4AaABAg","UCHnKcUcxSP6gAQukDex3rZA","Kevin smells Bad","Have sex again to have another child",2020-07-17 18:33:17
"UgwJDVv5RE28_BPOjwF4AaABAg","UC4i1Fo7kyk7cbno55MA_bzQ","madhutanvi sree","Even i want a baby boy we already had 2 princess plz pray for me",2020-07-17 14:45:52
"UgxKFst6IZyOmgijtjN4AaABAg","UCsGmPFT-BSSngca_FsdQZCA","Galaxyunicorndreamer girl","Catherine looks wonderful before during and after the pregnancy ❤",2020-07-17 12:48:15
"UgyKu3dtiPD3ITsh9oN4AaABAg","UCfbpj2lNtd15T8VpdqQvyLA","The Gift Of God","Omg she strong congrats for having a baby boy😍❤️❤️🕊🤍😭",2020-07-17 11:47:15
"Ugyxm2vztrQykspYTvJ4AaABAg","UCQBhLFB0fcxLhpP4e612nKA","Lusila Muca","This video makes me wanna have kids so badly🥺🥺😍",2020-07-17 11:05:45
"Ugww3v5nC8ttDnzTWdt4AaABAg","UCdt0jBMe6i3Nd4xCyTVUOQQ","Naomi Rosas","And why are u looking away",2020-07-17 09:24:53
"Ugz7onX1DGZTkAPNd0l4AaABAg","UCdt0jBMe6i3Nd4xCyTVUOQQ","Naomi Rosas","Why didn’t u hold her damn hand?",2020-07-17 09:24:39
"UgwuKc4Lpl-GRJ1JCZR4AaABAg","UCbhHwm7_3e6AEmCCHOw1QOA","gokul regmi","I think he is more nervous and scared than her",2020-07-17 09:08:18
"UgxFHBdBI3wux3N7ZJ94AaABAg","UCWAkY7rTn4cIc_YSthUMm-w","Haruko09","Aaaww cute ❤",2020-07-17 06:02:35
"Ugz--oMo1GYqYpAGXt14AaABAg","UCtDB9eCLCjBevCSoWDohuQA","dcjensen737","It's a Girl 👭💓or It's A boy 👬⛱",2020-07-17 02:52:37
"Ugxoz9kMV0X4fDdwv3R4AaABAg","UCvg1R23aSdxh2UtfZY0qHaA","Abby B","13:45 ohmagawd she accidentally flashed and they posted it 😳",2020-07-17 02:25:13
"UgzIQ0nq4hSfg8KMY0d4AaABAg","UCPy8KA7cO78PLi964_sGAaQ","gold fishLover","Stupid",2020-07-17 02:21:33
"UgyaulY72jcavnpBoot4AaABAg","UCDt8SDybIkveSK52za6_jdQ","Ellen brouwer","Not even a few minutes old and already being put to work for that YouTube money.",2020-07-17 01:16:53
"UgwtHKnKp7TxsIKMFdl4AaABAg","UCaYS4d4mGLuLqaA8ID74sGg","Caramelichui.","yall cant lie the best part of this video was when he put the camera on chair and walked away to the baby",2020-07-16 23:52:31
"Ugwz4IgReZjaV6RnJO94AaABAg","UCDqq9SVwkr0DluEXLhb9JAA","Abraham Gebru","Leave austin alone if he wasnt recording then yall wouldnt be having no video for yall to hate on them so keep your comments to yourself",2020-07-16 23:51:53
"UgwxTvDnhXnLqFQYajt4AaABAg","UCS5jxcEgtlgTtuDZAOtR-CA","urmelrose1","So beautiful! Congratulations Momma!",2020-07-16 21:28:46
"Ugx8eNklH-QrlzeVgU94AaABAg","UC85plXefzw1bFCml0N7ge3w","love destiny","who the person called that told u ur having a 3 kid",2020-07-16 21:11:45
"Ugx-7ory2znLpugyXAV4AaABAg","UCUg_P4-vssCrh-Y9qtNTWDA","The Unicorn girl","🤭😧😢😭🤗",2020-07-16 19:33:35
"UgwJYFLbem6NiyGRgmN4AaABAg","UCPb2mGQSi2L-6zvm0WzMRzA","Avadoll Averett","Imma big cry baby",2020-07-16 17:55:18
"Ugwouhf673nz-lNC03Z4AaABAg","UCHC1C5A5QoTGH8duw3zg4Eg","Safira Lidia Dinanti","next year she'll prego again",2020-07-16 13:55:39
"Ugyq6s-YyXkcvdbHSa14AaABAg","UCagx-sgvhp_1FD_vYxd-Iqw","sege winitana","Love, 💜💜💜💜💜",2020-07-16 10:48:50
"UgycMy4gySTRNu3t-Al4AaABAg","UCagx-sgvhp_1FD_vYxd-Iqw","sege winitana","Yes",2020-07-16 10:41:34
"Ugx-yq5JU-cQLQxplQJ4AaABAg","UCVE5LcmYxooNnrCi9yvemoQ","jane hey","That baby looked like an eggplant when it came oht",2020-07-16 10:07:54
"UgxSlnY_4tSoxLdhI8l4AaABAg","UCoHQYTzsNcnvuMlUp44laSQ","srikanth damanaboina","Congrats bro..",2020-07-16 09:14:57
"UgwgxPEluAiWJNlWK0t4AaABAg","UCRtEROQPED2DtlgizCviU9w","Rida","the baby has the same birthday as me june 20",2020-07-16 05:49:10
"Ugw2pskVZN_NcO7c2BN4AaABAg","UCDRMU1E5ZKP51SyWahYzmsA","emma franc","that poor child will never know a life away from a camera. shame on you both",2020-07-16 05:46:12
"UgyC3LFM2NBo9Z9agSp4AaABAg","UCRoW4sWHVz_Rw_bzbDg43oQ","Cocoheart Szabo","omg i stared crying this is so cute like omg I LOVE U GUYSSSSSS SOOOO MUCHHH LIKE OMGGG!!!!!!1",2020-07-16 03:47:59
"UgzCNt2bUARLJKmep4F4AaABAg","UCZw4awifYwvsc8dfnFiBTHg","Dylon May","What happed",2020-07-16 03:41:26
"UgxxQzeKmRswpmUeOgl4AaABAg","UCZw4awifYwvsc8dfnFiBTHg","Dylon May","A girl",2020-07-16 03:40:27
"UgzC3T2PFv_xbIUNcCd4AaABAg","UCdfpHfr7zuGtP_P-6E38C3g","G Elbeh","Did anyone else see her name said delores mcbroom",2020-07-16 01:25:54
"UgzrCmeURPhk8bhuKMZ4AaABAg","UCqb6bzCAOfobHtuvBtToIMA","Kiara Lateef","Another one",2020-07-15 22:58:16
"Ugw_Vnja6g1GgUjfN-54AaABAg","UCl0ComeNBa7BxAhY2KHez8A","Izabella Madigan","You guys have kids just to stay. Irrelevant",2020-07-15 22:43:00
"UgzMI6kB_Dovupre1bV4AaABAg","UCz5AGSqT16Z8L8H0EPl5ohg","NATASHA GEORGE","I will love his name to be Steve",2020-07-15 21:55:38
"UgwyQ6Ba03-VK1CnVWZ4AaABAg","UC_LBCFw4rXz6l7CzodEIzKQ","Maria Avila","Your tab",2020-07-15 20:20:57
"UgxBZqbpaPZrPyL55p14AaABAg","UCngAsFjG5Ne-RMUsCdrg_dg","Doris Anderson","What day is he born on June 22 ?",2020-07-15 20:18:51
"UgyAQKC5SJ_TiMXK7wV4AaABAg","UCIwqUtEr1zsCFAvVl1DymKA","I will do fortnite dance on u","bruh ngl I lowkey found it weird that the baby's first moments are gonna be on camera LMAO",2020-07-15 20:11:14
"UgweF-8pgbCIIdmNEkd4AaABAg","UCnQkCWtlDMUx90ZTLIKVzLA","LaDoris Bowers","I love you ❤️",2020-07-15 18:18:43
"UgyyKO1Ye48likEjC_F4AaABAg","UCxCMkAVC9NAOGZ7pi6bCJsA","m.Justine Lopez","Hey Ace family. I haven't watched you in a while because things are busy with family. But watching this video made this grown ass cry. You have grown so much it's crazy! I remember when you were in your old apartment when Elle was still a baby baby. Maannn I can't believe time flew so fast! Seeing Elle so grown now with 2 siblings is just so emotional 😭😭😭 God bless you guys!  ❤️🇨🇦",2020-07-15 17:39:17
"UgzveSlHVSjwHX9qbqt4AaABAg","UCHRmFRrdhtCTe9LErqPhI0w","Pandaplayz Gaming","SERIOUSLY, EVERYONE, STOP SAYING AUSTIN CARED MORE ABOUT FILMING THAN CARING ABOUT HIS WIFE AND CHILD. HE DROPPED THE CAMERA ONTO THE SOFA TO GO SAY HI TO HIS BABY AND WIFE. He didn’t care about filming, just saying hi to his baby and seeing how his wife was. I smiled so hard when he did that because even tho he wants to get it on film for the future and for his viewers, he still had a moment where he didn’t care and went to be with his family. I think that was the most amazing moment of the video, when he left the camera and came back crying ♥️🥺
I swear people try and find things to hate on for the fun of it. Stop bieng so worried about what they’re doing, focus on what you’ve done with your life. Austin was there for cathrine and their child, he put the camera down and left it because he wanted to check on his family more than filming. He couldn’t do anything to help her during the birth, so he filmed whilst she pushed. That’s not something to hate on, that’s something he did so his child can one day look back on his day when he was born and see his parents pure joy at him being born.
Stop hating on Austin guys. He’s a great dad.",2020-07-15 17:02:06
"UgwodKs6Hy27o3EpkIF4AaABAg","UCD-RnRMW4uCp5a6Ktgfv0Bg","Zaniyah Warfield","I need a psychic ASAP",2020-07-15 16:09:15
"Ugx6sBxMiTemlNNdyjV4AaABAg","UCcn7AHlwJNwPsWiwXO-KLiQ","emily marmon","I WAS BORN ON FEBRUARY 16",2020-07-15 13:07:58
"Ugwz-94JzOGBmvldW714AaABAg","UCADdkQq1EAUfkqOUAP4DPxw","Shawty Savage","Omg i remember that video where she talked about the psychic congratulations babes ❤️",2020-07-15 11:48:24
"UgwP9gm69Vy7sk7gZCR4AaABAg","UCL0MB8B_zbJ978QNvenHn1g","Tamil Super Kids","Hi ACE Family congradulation I am watching ur this 3rd baby pregnancy I also pregnant in that time. For me also boy baby born this is third baby for me also. Can u reply for me.",2020-07-15 06:45:12
"UgwR5FJGBoCK_pReGPZ4AaABAg","UCTh8skFnwu38mCgFqTboJ1g","sunset blossom","this family has a baby literally every week",2020-07-15 05:49:39
"Ugz4coqscd6dLsTXO814AaABAg","UCEoIfFV-LHaHVVX-vrRbgyw","Camille Mcknight","this was so amazing the way the video was set up is so beautiful",2020-07-15 05:25:06
"Ugxdi-k_ITxA7lAB6AZ4AaABAg","UCL60ZtHmffDcMYvMKiaZw9A","Victoria Shikukumwa","Catherine  you are  so beautiful and sweet ❤️❤️",2020-07-15 05:09:39
"UgyikKaDFMwFV_m-pVt4AaABAg","UCU9BcFFjsl_1Nv4_2mDfe5w","Krystle Kirkpatrick","Congrats",2020-07-15 03:38:53
"UgzqxRHtS64UxIHK2Xl4AaABAg","UCjHx5cjjDTiEji7YWR0a46w","Kalbs Libangan Vlog","Hi Ace family I’m one of your followers please subscribe to my channel thank you 🙏",2020-07-15 03:32:35
"UgwQ-GQhW6lOMojR0OZ4AaABAg","UCVWCNcavxfCVZlQdB4-3xDA","Isa","Austin is sick.",2020-07-15 03:04:44
"Ugz6xu8cLYqIzwwjUhF4AaABAg","UCiRU9e-ZRd1jQEQ3GlKGu5w","Phoebe Stirk","Why’s he only filming himself wtf 😂",2020-07-14 23:45:23
"UgwgyslSbLnYNntik1N4AaABAg","UC2qb6TUTfiCz0_bP6v4jGjw","Mikaela Gonzalez","She look birthday show me",2020-07-14 23:03:06
"UgyZkxCKUmBe3gUmDtJ4AaABAg","UCVVqRyQZGL1e4M-s4G4LzLQ","50k subscribers with no videos !","God bless everyone that’s sees this comment!😇🙏🏻😭",2020-07-14 22:45:26
"UgzcAS6Ic8crPbspz-p4AaABAg","UCoQtfcklI2YSbRuK5qu0Flw","Berthakaren Howardthomasfrazier","Congratulations and God Bless!!!!!!",2020-07-14 21:41:20
"UgxnY5ZapGMVCQ68AZ14AaABAg","UCOkcY9VgXCVUf8gGvgtyy1A","Minecraft Gaming2015","the only reason i’m watching this is because i want to know what it looks like to give birth nowadays and i’m nervous",2020-07-14 18:47:14
"UgxM5tCC_UiVMAWVepp4AaABAg","UCwOuubvHx7iceOmduXhr_PQ","Ithsim","His wife's face when he was talking about that text thingy. She's in so much pain, it's awful that he just won't put the camera down",2020-07-14 18:35:33
"UgyugkIGASrEQzf6uGB4AaABAg","UC6tdenEAI3RzXl419CuGw4A","sweet rosay","People in the comments are mean giving their opinion on how Austin should act.....people are just mean!..... good job ace family",2020-07-14 17:57:51
"UgzmcIu67NEZEIXQMmx4AaABAg","UC6tdenEAI3RzXl419CuGw4A","sweet rosay","I wish I had perfect life like them . Im 28 with PCOS my eggs probably scrambled",2020-07-14 17:46:13
"Ugyg7HJyglwcaCD9cdF4AaABAg","UCHpA6RQgOPssbWtff_1DsjA","The G Crew","God bless y’all",2020-07-14 15:13:33
"UgzZouLoZ3JZ3Ulx6494AaABAg","UCaLZEsW7Sb46gLO7K0GAzgQ","Justine Quinn","anyone know what makeup products she has on in this?",2020-07-14 13:59:05
"UgyB0DeFFvPMVTP9MMN4AaABAg","UCOfD_VNjYsFtiJ2dseiPM1g","Richielane Gonzales","Wow! Your baby boy's birthday same as mine! congrats ace family♥️ New subscriber here from the philippines🇵🇭",2020-07-14 13:48:51
"UgwDoSZ88smfipzwKmJ4AaABAg","UCr-r_GQwOfrik93kx26U6sw","Omar Ejjedoui","O my baby",2020-07-14 12:41:23
"UgwqLEauqCAr-Ng2KLh4AaABAg","UC3YE7eKHrI0OxUrrXnpx-Kg","Oghenerukevwe Otojareri","People commenting about how he is not focusing on her and has his back turned against her,just before Catherine stated that he had never been in the room when she was delivering that was his first time and I'm sure we all heard how encouraging he was so please drop the negativity,it's irritating when I see such hate,you could see him so happy that the baby was coming out 


I had to let this out 
I love you guys😍😍😍",2020-07-14 12:35:24
